Subdiv,Year,Sales,Median Sold Price,Avg.SP,Median DOM,Avg.DOM,Median.SP.OLP,Median.SP.LP
Westmoreland,2010,5,407000,450080,30,158.2,0.990450381,0.990450381
Westmoreland,2012,4,230400,299450,137.5,143.75,0.847756889,0.994202899
Westmoreland,2013,3,380000,423333.3333,30,27.33333333,0.929095355,0.929095355
Westover Chase,2010,1,477000,477000,10,10,0.975460123,0.975460123
Westover Chase,2011,2,412450,412450,40,40,0.964004737,0.989010989
Westover Chase,2012,1,380000,380000,294,294,0.865603645,0.950237559
Westover Hills,2010,10,574500,746500,175.5,210,0.906335283,0.956193207
Westover Hills,2011,11,605000,676677.2727,16,52.90909091,0.954545455,0.959183673
Westover Hills,2012,20,805000,880490,15.5,124.45,0.979941408,0.979941408
Westover Hills,2013,12,840000,861500,21.5,102.1666667,0.934020814,0.961631933
Westover Woods,2011,3,270000,289166.6667,114,153,0.886275886,0.985995999
Westover Woods,2012,5,349000,338200,53,59.2,0.984188448,1
Westover Woods,2013,3,330000,321666.6667,8,24,0.970588235,0.970588235
Westridge,2010,4,510000,506225,77.5,101.75,0.944999957,0.9580251
Westridge,2011,3,469900,470133.3333,48,76,0.9398,0.9398
Westridge,2012,5,477000,473900,13,68.8,0.962740685,0.963636364
Westridge,2013,7,550000,530242.8571,13,37.28571429,0.981139265,0.982474774
Westside Hunt,2011,1,326000,326000,160,160,0.959105619,1.051952243
Westside Hunt,2012,1,467500,467500,8,8,0.944444444,0.944444444
Westside Hunt,2013,2,411200,411200,78.5,78.5,0.9390492,0.957921749
Westview,2010,11,170000,161990.9091,60,132.4545455,0.9,0.954524784
Westview,2011,7,135000,130914.2857,71,128.5714286,0.906040268,0.931395903
Westview,2012,14,156450,156492.8571,42,58.35714286,0.947614581,0.96960785
Westview,2013,9,172500,173688.8889,19,138.3333333,0.963687151,0.979899497
Westwood,2010,1,250000,250000,68,68,0.909090909,0.909090909
Westwood,2011,1,429900,429900,68,68,0.914875505,0.955545677
Westwood,2012,1,585000,585000,116,116,0.928718844,0.928718844
Westwood,2013,1,285000,285000,11,11,0.98309762,0.98309762
Westwood Manor,2010,4,372500,369375,43.5,60.25,0.964908617,0.991316234
Westwood Manor,2011,2,244250,244250,100,100,0.791533356,0.927003441
Westwood Manor,2012,2,351000,351000,7.5,7.5,0.988937738,0.988937738
Westwood Manor,2013,2,376000,376000,29.5,29.5,0.972283882,0.972283882
Westwoods,2010,6,445500,453300,33,58.83333333,0.973913282,0.982515112
Westwoods,2011,8,425000,420375,49.5,82.5,0.964941249,0.965904688
Westwoods,2012,6,394500,394083.3333,18.5,118.3333333,0.938191837,0.975300643
Westwoods,2013,5,455000,456380,8,19.6,1.004375912,1.004375912
Wexford,2011,1,299000,299000,17,17,0.958333333,0.958333333
Wexford,2013,1,284000,284000,21,21,0.97260274,0.97260274
Wheatland,2011,4,276000,281000,28,55,0.93715158,0.935949559
Wheatland,2012,2,326500,326500,252,252,0.932717949,0.968040212
Wheatland,2013,2,321500,321500,76,76,0.943696896,0.98890137
Whethersfield,2010,3,202500,217433.3333,29,82.33333333,0.964745117,1
Whethersfield,2011,7,216500,210900,94,99.71428571,0.929013816,1
Whethersfield,2012,6,202500,195851.6667,43.5,53.83333333,0.978282089,0.98775756
Whethersfield,2013,4,216875,218912.5,20.5,28.5,0.960551888,0.996691333
Whispering Pines,2010,10,127450,124940,28.5,107.5,0.976659333,0.996014172
Whispering Pines,2011,5,90000,87980,94,130,0.89341917,0.918367347
Whispering Pines,2012,5,95000,96680,75,159.6,0.946882217,0.946882217
Whispering Pines,2013,14,98500,99514.28571,81,136,0.962343867,0.987131563
White Chapel,2010,1,68000,68000,13,13,0.657004831,0.657004831
White Chapel,2011,1,84000,84000,36,36,0.840840841,0.840840841
White Chapel,2013,1,98000,98000,5,5,0.984924623,0.984924623
White Chapel Village,2010,4,137500,135625,30,168.5,0.932183908,0.943589744
White Chapel Village,2011,4,112000,118231.25,62.5,64.75,0.922839214,0.930903731
White Chapel Village,2012,3,120000,131666.6667,51,117.3333333,0.904522613,0.931315483
White Chapel Village,2013,8,124950,128818.75,27,70.125,0.927502103,0.947652575
White Village,2010,1,150000,150000,601,601,0.833796554,0.967741935
White Village,2011,1,257500,257500,49,49,0.998449011,0.998449011
Whitebriar,2013,1,342000,342000,361,361,0.926829268,0.979942693
Whitehall,2010,3,192000,185666.6667,36,190.6666667,0.966183575,0.966183575
Whitehall,2011,2,127450,127450,21,21,0.948010135,0.985074627
Whitehall,2012,6,135000,137850,167,272,0.90701161,0.990718135
Whitehall,2013,1,181000,181000,99,99,0.914603335,0.989071038
Williamhurst,2010,1,925000,925000,457,457,0.740592474,0.948717949
Williamhurst,2012,2,792500,792500,60.5,60.5,0.868060893,0.868060893
Williamsburg Ct,2010,1,270000,270000,34,34,0.87124879,0.9003001
Williamsburg Ct,2012,1,285000,285000,6,6,0.98615917,0.98615917
Williamsburg Ct,2013,1,324900,324900,46,46,1,1
Williamsburg Vil,2010,4,113450,111725,131,147,0.961201238,1.000384911
Williamsburg Vil,2011,5,115000,116000,120,113.8,0.891472868,0.973913043
Williamsburg Vil,2012,2,114625,114625,148,148,0.921283129,0.963235294
Williamsburg Vil,2013,5,100000,90800,205,200.6,0.869565217,0.946902655
Willow Grove Mill,2010,33,294000,285652.4242,88,115.7878788,0.939534884,0.974053721
Willow Grove Mill,2011,19,215000,232863.9474,64,61,0.941325454,0.969899666
Willow Grove Mill,2012,25,252500,251568.04,67,120.64,0.943661972,0.986066452
Willow Grove Mill,2013,27,235000,250906.8148,44,79.62962963,0.962981491,0.988369388
Willow Oak Farms,2010,1,345700,345700,289,289,0.897922078,0.987714286
Willow Oak Farms,2011,2,292500,292500,191.5,191.5,0.950553086,0.966357683
Willow Oak Farms,2012,2,296025.5,296025.5,114,114,1.040667303,1.01455116
Willow Oak Farms,2013,1,265000,265000,8,8,1,1
Willow Run,2010,12,143000,139675,20,41.25,0.970856796,0.991582492
Willow Run,2011,13,90000,107873.0769,31,53.76923077,0.99066044,0.99066044
Willow Run,2012,13,107500,108538.4615,64,112.9230769,0.934782609,0.966666667
Willow Run,2013,15,127000,120352.3333,56,82,0.869293308,0.960774149
Wilmington - Downtown/Rodney Square Area (01),2010,11,28500,48700,30,86.63636364,0.816618911,0.89261745
Wilmington - Downtown/Rodney Square Area (01),2011,48,10550,19171.52083,198,177.0625,0.6,0.882943539
Wilmington - Downtown/Rodney Square Area (01),2012,14,20000,21107.21429,50.5,117.4285714,0.871673094,0.952261307
Wilmington - Downtown/Rodney Square Area (01),2013,13,50000,54392.30769,149,127.6923077,0.887272727,0.934579439
Wilmington - Northwest/ P.S. du Pont Area (02),2010,18,134950,124100,93,151.9444444,0.942075346,0.991216443
Wilmington - Northwest/ P.S. du Pont Area (02),2011,25,82000,90180,96,145.64,0.862271925,0.947368421
Wilmington - Northwest/ P.S. du Pont Area (02),2012,19,71000,86347.31579,164,176.5789474,0.920289855,0.981210856
Wilmington - Northwest/ P.S. du Pont Area (02),2013,22,71000,73109.09091,56,72.81818182,0.923126583,0.947353455
Wilmington - Baynard Boulevard (03),2010,19,80000,91000,122,124.8421053,0.941176471,1
Wilmington - Baynard Boulevard (03),2011,18,72200,86045.05556,111,116.6111111,0.828516699,0.889750827
Wilmington - Baynard Boulevard (03),2012,26,32850,57006.34615,38.5,83.61538462,0.892161007,0.961772546
Wilmington - Baynard Boulevard (03),2013,19,75000,104957.8947,91,134.6315789,0.952380952,0.972222222
Wilmington - Sallies Area (04),2010,24,152200,141456.25,70,95.33333333,0.944527934,0.972250888
Wilmington - Sallies Area (04),2011,20,217500,186723.75,92.5,165.9,0.91547619,0.966666667
Wilmington - Sallies Area (04),2012,16,130100,131412.4375,80,120.4375,0.88296176,0.934596378
Wilmington - Sallies Area (04),2013,18,100000,108411.1111,37,112.2777778,0.91811716,0.944934589
Wilmington - Brandywine Village (05),2010,17,41000,56929.41176,93,128.4705882,0.871743487,0.944444444
Wilmington - Brandywine Village (05),2011,28,30550,54635.71429,91,181.7857143,0.836120401,0.964276859
Wilmington - Brandywine Village (05),2012,25,21000,47040,27,125.28,0.906908665,0.950950951
Wilmington - Brandywine Village (05),2013,21,24500,35566.66667,30,127.4761905,0.877192982,0.925925926
Wilmington - East Side Charter Area (07),2010,4,45000,61587.5,13,98,0.921052632,0.921052632
Wilmington - East Side Charter Area (07),2011,3,19000,61871.66667,19,34.66666667,1,1
Wilmington - East Side Charter Area (07),2012,4,11950,13725,48,142,0.889524937,0.889524937
Wilmington - East Side Charter Area (07),2013,2,13950,13950,11.5,11.5,1.156565657,1.156565657
Wilmington - Landlith (08),2010,8,37250,76612.5,104,163,0.84313977,0.938477509
Wilmington - Landlith (08),2011,5,12500,39200,36,43,0.930232558,0.930232558
Wilmington - Landlith (08),2012,4,21500,23480,126,146.25,0.705357143,0.76
Wilmington - Landlith (08),2013,5,19000,22050,59,62,0.8,0.826086957
Wilmington - Kirkwood Park Area (09),2010,10,25450,42330,87,210.8,0.97037037,1
Wilmington - Kirkwood Park Area (09),2011,12,19950,25896.66667,73,92.75,0.747397129,0.880941176
Wilmington - Kirkwood Park Area (09),2012,11,29900,46454.45455,12,53.54545455,1,1.010001
Wilmington - Kirkwood Park Area (09),2013,21,18000,28540.42857,50,83.85714286,0.67721519,0.926470588
Wilmington - Midtown Brandywine (10),2010,4,249000,220851.25,45.5,43.75,0.96698453,0.971853158
Wilmington - Midtown Brandywine (10),2011,2,130950,130950,157.5,157.5,0.883443812,1.080845729
Wilmington - Midtown Brandywine (10),2012,4,210750,181750,59.5,89.5,0.94923423,0.989106269
Wilmington - Midtown Brandywine (10),2013,2,186500,186500,32.5,32.5,0.930946634,0.930946634
Wilmington - Delaware Avenue Area (11),2010,11,140000,165431.8182,197,183.9090909,0.918196995,0.94818005
Wilmington - Delaware Avenue Area (11),2011,8,69000,128600,72.5,78.75,0.889182524,0.993311037
Wilmington - Delaware Avenue Area (11),2012,4,87250,90750,172,151.75,0.913985901,0.957662056
Wilmington - Delaware Avenue Area (11),2013,6,227450,229966.6667,23.5,130.8333333,0.888835411,0.94296261
Wilmington - Forty Acres Area (12),2010,5,255000,311780,13,53,0.970873786,0.970873786
Wilmington - Forty Acres Area (12),2011,4,228400,225450,117.5,138.25,0.886568531,0.9532209
Wilmington - Forty Acres Area (12),2012,1,170000,170000,64,64,0.94972067,0.94972067
Wilmington - Forty Acres Area (12),2013,5,200050,274410,77,87,0.965683739,0.952619048
Wilmington - Highlands Area (13),2010,23,400000,500769.5652,47,109.2173913,0.952834683,0.956092029
Wilmington - Highlands Area (13),2011,34,353250,415560.4706,86,127.4705882,0.93897231,0.948316434
Wilmington - Highlands Area (13),2012,17,360000,397358.8235,46,112.2941176,0.954022989,0.954325721
Wilmington - Highlands Area (13),2013,22,334500,504025.7727,44,111.2727273,0.912185224,0.94974925
Wilmington - West Hill Area (14),2010,10,185950,154770,164.5,186.2,0.920835274,0.978740586
Wilmington - West Hill Area (14),2011,14,38970,91090.35714,74.5,108.0714286,0.905229117,0.980640252
Wilmington - West Hill Area (14),2012,10,111000,120200,60,78.2,0.802521008,0.925536155
Wilmington - West Hill Area (14),2013,10,151950,215830,68.5,78.2,0.941759721,0.995654329
Wilmington - Cool Springs Area (15),2011,1,14750,14750,127,127,0.804252999,0.804252999
Wilmington - Cool Springs Area (15),2012,8,84500,114025.25,97.5,141.5,0.85439528,0.939644723
Wilmington - Cool Springs Area (15),2013,6,58000,77483.33333,33.5,60.83333333,0.738967243,0.910734251
Wilmington - Ninth/Washington Area (16),2010,6,25250,33066.66667,101,132.8333333,0.579860006,0.884861883
Wilmington - Ninth/Washington Area (16),2011,19,30000,36264.15789,86,136.2631579,0.80952381,0.866220736
Wilmington - Ninth/Washington Area (16),2012,14,24500,38385.71429,97,104.1428571,0.801337793,0.90098122
Wilmington - Ninth/Washington Area (16),2013,5,23000,36700,121,89.8,0.620689655,0.9
Wilmington - Old Swedes Area (17),2010,5,19900,23680,41,149,0.926966292,1
Wilmington - Old Swedes Area (17),2011,10,10450,14680,73,113.9,0.759333092,0.851356589
Wilmington - Old Swedes Area (17),2012,17,13000,20175.29412,22,99.64705882,0.833333333,0.872483221
Wilmington - Old Swedes Area (17),2013,12,18000,29658.33333,43,73.5,0.917875458,0.97772355
Wilmington - Southbridge (19),2010,4,20000,23750,134.5,167.25,0.596862527,0.960915685
Wilmington - Southbridge (19),2011,4,20750,20500,19,19.75,1.079545455,1.079545455
Wilmington - Southbridge (19),2012,4,23250,30750,76,74,0.950450359,0.968614258
Wilmington - Southbridge (19),2013,8,32000,30375,17,42.375,0.842380952,0.936520099
Wilmington - Christina Park Area (20),2010,3,27000,56833.33333,83,75.66666667,0.771428571,0.846394984
Wilmington - Christina Park Area (20),2011,1,12000,12000,14,14,1,1
Wilmington - Christina Park Area (20),2012,4,19950,20475,60,81,0.82748831,0.82748831
Wilmington - West Center City (21),2010,5,24900,48350,109,92.6,0.860995274,1
Wilmington - West Center City (21),2011,1,15000,15000,128,128,0.37593985,0.429799427
Wilmington - West Center City (21),2012,12,28164.5,24402.33333,20.5,56,0.973708386,0.988758553
Wilmington - West Center City (21),2013,1,42150,42150,22,22,1.067088608,1.067088608
Wilmington - Hill Top Area (22),2010,16,28750,48212.5,44.5,129,0.902477876,0.930219436
Wilmington - Hill Top Area (22),2011,12,17000,21008.33333,28.5,72.5,0.900388555,0.905194047
Wilmington - Hill Top Area (22),2012,19,25000,35609.47368,109,140.5263158,0.701154734,0.945454545
Wilmington - Hill Top Area (22),2013,17,19900,23007.29412,96,112.0588235,0.677419355,0.757238307
Wilmington - Fourth/Clayton Area (23),2010,15,22000,53522.66667,56,125.8666667,0.851955307,0.916666667
Wilmington - Fourth/Clayton Area (23),2011,20,18700,22000.2,69.5,87.7,0.63493841,0.881944444
Wilmington - Fourth/Clayton Area (23),2012,26,20000,30110.61538,49,118.9230769,0.816430767,0.89443566
Wilmington - Fourth/Clayton Area (23),2013,19,20000,24468.42105,18,46.78947368,0.836820084,0.925968795
Wilmington - Flats Area (24),2010,7,128900,125164.2857,112,115.5714286,0.94173043,0.987068966
Wilmington - Flats Area (24),2011,9,64000,72533.33333,57,106.6666667,0.8,0.938673342
Wilmington - Flats Area (24),2012,8,58500,92214.375,161,170,0.86462339,0.993194319
Wilmington - Flats Area (24),2013,16,69250,77200,36.5,76.875,0.872360029,0.925354462
Wilmington - Bayard Square Area (25),2010,18,175000,145559.7222,64,116.6666667,0.895704799,0.956941823
Wilmington - Bayard Square Area (25),2011,17,115000,123964.7059,43,109.4705882,0.921537651,0.952380952
Wilmington - Bayard Square Area (25),2012,27,115000,123100,66,89.66666667,0.894472362,0.962981491
Wilmington - Bayard Square Area (25),2013,17,165000,141291.4706,53,74.11764706,0.933748333,0.961032122
Wilmington - Hedgeville Area (26),2010,21,51000,67404.7619,51,88.95238095,0.909090909,0.943989931
Wilmington - Hedgeville Area (26),2011,42,26000,51019.04762,64.5,216.1428571,0.729531773,0.870076726
Wilmington - Hedgeville Area (26),2012,29,32000,42149.7931,42,63.4137931,0.838095238,0.923411662
Wilmington - Hedgeville Area (26),2013,27,28000,34501.85185,64,104,0.806451613,0.903614458
Wilmington - Justison Landing Area (27),2010,3,35000,64000,33,52.66666667,0.825515947,0.825515947
Wilmington - Justison Landing Area (27),2011,4,20750,21375,99,206.25,0.556884422,0.871138506
Wilmington - Justison Landing Area (27),2012,2,91250,91250,71,71,0.829221867,1.015151515
Wilmington - Justison Landing Area (27),2013,8,43000,45362.5,104.5,160.625,0.659245516,0.980961924
Wilmington - Edgemoor Area (29),2012,1,13500,13500,66,66,1.08,1.08
Wilmington - Eastlawn Area (6.01),2010,13,26000,31769.23077,67,124.1538462,0.751879699,0.852130326
Wilmington - Eastlawn Area (6.01),2011,11,16500,33736,70,149.6363636,0.806451613,0.818791946
Wilmington - Eastlawn Area (6.01),2012,14,33590,42034.28571,59,131.2857143,0.791744645,0.995307612
Wilmington - Eastlawn Area (6.01),2013,7,23000,24085.71429,40,92,0.984555985,0.984555985
Wilmington - Brown-Burton Winchester Park Area (6.02),2010,18,10000,18870.83333,142.5,195.9444444,0.451005025,0.718832157
Wilmington - Brown-Burton Winchester Park Area (6.02),2011,16,14200,20628.125,45,139.25,0.77384214,0.858858579
Wilmington - Brown-Burton Winchester Park Area (6.02),2012,18,12500,17966.66667,30.5,75.66666667,0.820512821,0.905705062
Wilmington - Brown-Burton Winchester Park Area (6.02),2013,32,17250,22828.59375,50,112.65625,0.906818182,0.936173264
Wilmington Manor,2010,17,135000,134935.2941,71,93,0.9006004,0.94516129
Wilmington Manor,2011,18,109500,117503.6111,40.5,69.88888889,0.92694262,0.971191264
Wilmington Manor,2012,23,138000,125098.2609,40,83.43478261,0.967898383,0.98816568
Wilmington Manor,2013,21,140000,136552.381,89,137.8571429,0.938511327,0.969512195
Wilmington Manor Gardens,2010,13,132000,130653.7692,40,54.84615385,0.947368421,0.968366688
Wilmington Manor Gardens,2011,6,93250,104666.6667,111.5,187.8333333,0.870827962,0.962239063
Wilmington Manor Gardens,2012,19,75000,88810.52632,43,61.52631579,0.94,0.9616
Wilmington Manor Gardens,2013,20,120500,111483.5,47,98.85,0.930690236,0.995
Wilshire Glen,2011,1,29500,29500,1059,1059,0.373417722,0.983333333
Wilton,2010,6,124950,119500,23.5,25.66666667,0.978151267,0.995663776
Wilton,2011,5,125000,110800,85,115,0.877192982,0.963704631
Wilton,2012,5,64000,70000,47,195.4,0.875816993,0.940819423
Wilton,2013,10,81050,79498,60,100.1,0.896502732,0.963304785
Windermere,2010,2,165500,165500,113,113,0.819613076,0.980854822
Windermere,2011,3,173000,167333.3333,161,203.6666667,0.893719807,0.988571429
Windermere,2012,7,160100,149728.5714,98,137.8571429,0.882872278,0.943396226
Windermere,2013,5,182500,181100,40,71,0.970285021,0.980490245
Winding Bridge,2010,1,485100,485100,12,12,1.021478206,1.021478206
Winding Bridge,2011,1,387000,387000,176,176,0.84148728,0.900209351
Winding Bridge,2012,1,450000,450000,28,28,1.12528132,1.12528132
Winding Bridge,2013,1,490000,490000,123,123,0.970489206,0.980196039
Windsor Hills,2010,1,417500,417500,126,126,0.938413127,0.971156083
Windsor Hills,2011,3,325000,348333.3333,26,63.66666667,0.955882353,0.955882353
Windsor Hills,2012,1,327500,327500,28,28,0.935714286,0.963518682
Windsor Hills,2013,3,314000,335500,39,138,0.952115813,0.952115813
Windy Hills,2010,9,216000,208877.7778,24,86.22222222,0.977198697,0.982264666
Windy Hills,2011,10,212437.5,215941.8,53.5,148.9,0.972104983,0.977592289
Windy Hills,2012,15,184800,176506.6667,53,87.46666667,0.955980436,0.974212034
Windy Hills,2013,17,210000,206683,46,68.64705882,0.974196946,0.992248062
Windybush,2010,6,293000,299500,18,66.83333333,0.965648446,0.977710476
Windybush,2011,7,255000,278500,90,123.7142857,0.966666667,0.966666667
Windybush,2012,6,307000,317333.3333,180.5,151.6666667,0.920330296,0.954298986
Windybush,2013,4,297950,301225,59,63.75,0.926599077,0.935353286
Winsome Commons,2010,1,159000,159000,73,73,0.919606709,0.935844614
Winsome Commons,2011,2,127500,127500,32,32,0.965517241,0.965517241
Winsome Commons,2012,2,108250,108250,79,79,0.939381611,0.96997389
Winsome Commons,2013,1,105000,105000,27,27,0.955414013,0.955414013
Winterbury,2011,1,385000,385000,31,31,0.974930362,0.987432675
